1150.05	140.959
1197.25	141.009
1244.43	141.038
1291.48	141.177
1338.47	141.197
1385.34	141.074
1432.16	141.202
1478.95	141.204
1525.65	141.197
1572.29	141.172
1618.76	141.237
1665.32	141.248
1711.73	141.208
1758.18	141.292
1804.42	141.181
1850.59	141.123
1896.62	141.092
1942.86	141.055
1988.81	141.086
2034.84	140.991
2080.67	140.995
2126.63	140.948
2172.3	140.922
2218.01	140.77
2263.64	140.905
2309.06	140.771
1148.62	189.877
1195.85	189.929
1242.97	189.932
1290.03	189.889
1336.95	189.897
1383.83	189.925
1430.54	189.838
1477.35	189.824
1523.95	189.819
1570.58	189.739
1617.13	189.766
1663.67	189.624
1710.03	189.512
1756.34	189.484
1802.65	189.602
1848.82	189.443
1894.94	189.426
1941.02	189.336
1986.94	189.294
2032.97	189.204
2078.85	189.123
2124.74	188.954
2170.44	188.805
2216.01	188.864
2261.79	188.796
2307.16	188.794
1147.24	238.676
1194.37	238.624
1241.46	238.563
1288.47	238.544
1335.44	238.519
1382.22	238.527
1428.96	238.395
1475.74	238.334
1522.4	238.243
1568.99	238.188
1615.45	238.144
1661.96	238.066
1708.32	237.946
1754.61	237.868
1800.83	237.741
1847.02	237.658
1893.13	237.527
1939.2	237.496
1985.2	237.405
2031.04	237.303
2076.96	237.189
2122.71	237.052
2168.46	236.888
2214.03	236.842
2259.66	236.721
2305.21	236.566
1145.75	287.367
1192.92	287.295
1239.92	287.195
1286.96	287.108
1333.9	287.096
1380.73	286.946
1427.39	286.711
1474.1	286.807
1520.78	286.69
1567.29	286.629
1613.81	286.468
1660.28	286.367
1706.61	286.28
1752.87	286.182
1799.08	286.034
1845.24	285.881
1891.35	285.686
1937.46	285.517
1983.28	285.512
2029.18	285.388
2074.93	285.205
2120.79	285.043
2166.44	284.892
2212.19	284.781
2257.67	284.665
2303.18	284.391
1144.41	336.045
1191.43	335.971
1238.48	335.82
1285.45	335.715
1332.4	335.596
1379.21	335.438
1425.86	335.348
1472.47	335.16
1519.06	335.069
1565.67	334.961
1612.11	334.704
1658.5	334.628
1704.85	334.443
1751.05	334.428
1797.32	334.166
1843.44	333.983
1889.57	333.811
1935.53	333.631
1981.47	333.496
2027.35	333.399
2072.99	333.227
2118.92	332.931
2164.48	332.856
2210.21	332.616
2255.51	332.277
2301.19	332.145
1142.9	384.686
1190.01	384.492
1237.03	384.402
1283.95	384.203
1330.82	384.046
1377.56	383.943
1424.19	383.824
1470.95	383.527
1517.56	383.426
1563.99	383.191
1610.47	383.089
1656.9	382.837
1703.18	382.624
1749.43	382.443
1795.47	382.281
1841.61	382.114
1887.68	381.847
1933.69	381.683
1979.65	381.373
2025.4	381.278
2071.14	381.053
2116.95	380.921
2162.67	380.565
2208.16	380.38
2253.64	380.164
2299.14	380.017
1141.48	433.277
1188.52	433.081
1235.56	432.895
1282.48	432.628
1329.28	432.501
1376.01	432.15
1422.72	432.086
1469.31	431.841
1515.91	431.723
1562.38	431.367
1608.78	431.244
1655.14	431.004
1701.42	430.802
1747.62	430.522
1793.78	430.332
1839.9	430.092
1885.92	429.798
1931.83	429.559
1977.75	429.33
2023.59	429.047
2069.23	428.828
2114.97	428.63
2160.71	428.292
2206.2	428.096
2251.94	428.014
2297.08	427.721
1140.02	481.742
1187.06	481.504
1234.05	481.253
1280.93	481.027
1327.78	480.839
1374.47	480.561
1421.12	480.275
1467.71	480.062
1514.24	479.841
1560.66	479.608
1607.17	479.315
1653.41	479.097
1699.67	478.815
1745.91	478.548
1792.08	478.35
1838.09	478.021
1883.99	477.784
1930.05	477.528
1975.9	477.227
2021.74	476.985
2067.35	476.646
2113.06	476.287
2158.75	476.085
2204.18	475.864
2249.77	475.545
2295.16	475.227
1138.55	530.211
1185.59	530.011
1232.5	529.688
1279.41	529.388
1326.15	529.141
1372.9	528.853
1419.51	528.552
1466.12	528.214
1512.62	528.005
1559.08	527.65
1605.45	527.419
1651.76	527.205
1697.97	526.836
1744.13	526.537
1790.3	526.219
1836.26	525.946
1882.28	525.643
1928.16	525.433
1973.99	525.016
2019.79	524.682
2065.47	524.418
2111.08	524.059
2156.79	523.732
2202.21	523.333
2247.68	523.025
2293.16	522.648
1137.11	578.684
1184.1	578.338
1231.03	578.095
1277.86	577.747
1324.64	577.363
1371.32	577.074
1417.92	576.726
1464.49	576.483
1511.01	576.087
1557.41	575.745
1603.7	575.511
1650	575.109
1696.25	574.713
1742.4	574.504
1788.43	574.124
1834.44	573.731
1880.43	573.453
1926.31	573.129
1972.13	572.779
2017.95	572.404
2063.65	572.089
2109.13	571.766
2154.85	571.305
2200.16	571.051
2245.62	570.589
2291.36	570.22
1135.65	626.981
1182.56	626.712
1229.5	626.304
1276.33	625.961
1323.1	625.595
1369.71	625.29
1416.38	624.895
1462.91	624.482
1509.36	624.122
