521.588	57.4033
568.33	62.4473
615.01	67.5139
661.51	72.5876
707.883	77.5175
754.058	82.5914
800.255	87.5795
846.303	92.501
892.18	97.5158
937.973	102.413
983.694	107.414
1029.25	112.266
1074.64	117.191
1119.97	121.978
1165.24	126.869
1210.36	131.683
1255.39	136.478
1300.28	141.383
1345.12	146.197
1389.82	150.918
1434.46	155.704
1478.92	160.459
1523.31	165.179
1567.63	169.946
1611.82	174.641
1655.96	179.265
515.655	107.084
562.35	112.148
608.946	117.076
655.448	122.05
701.844	126.971
748.014	131.959
794.237	136.89
840.184	141.767
886.128	146.661
931.846	151.582
977.51	156.387
1023.12	161.353
1068.52	166.094
1113.92	170.891
1159.13	175.712
1204.23	180.498
1249.24	185.248
1294.16	189.979
1338.94	194.789
1383.61	199.476
1428.2	204.166
1472.77	208.884
1516.99	213.653
1561.39	218.233
1605.62	222.885
1649.72	227.552
509.592	156.738
556.318	161.66
602.97	166.652
649.441	171.605
695.765	176.371
741.974	181.319
788.091	186.202
834.109	190.944
880.061	195.831
925.727	200.649
971.467	205.45
1016.98	210.242
1062.41	214.995
1107.74	219.752
1152.97	224.564
1198.08	229.231
1243.09	233.939
1287.98	238.706
1332.69	243.343
1377.42	247.976
1422.1	252.591
1466.47	257.266
1510.87	261.892
1555.21	266.422
1599.31	270.975
1643.45	275.66
503.667	206.465
550.277	211.21
596.877	216.119
643.364	220.994
689.723	225.826
736.024	230.658
782.042	235.446
828.012	240.205
873.924	244.964
919.712	249.718
965.363	254.476
1010.92	259.209
1056.35	263.994
1101.63	268.635
1146.78	273.267
1191.93	277.978
1236.92	282.582
1281.77	287.211
1326.53	291.808
1371.28	296.424
1415.84	301.026
1460.35	305.588
1504.65	310.152
1549.02	314.689
1593.14	319.299
1637.22	323.796
497.592	255.982
544.309	260.775
590.943	265.624
637.39	270.436
683.662	275.166
729.896	279.896
776.004	284.635
821.959	289.339
867.834	294.032
913.657	298.831
959.28	303.496
1004.81	308.101
1050.22	312.781
1095.38	317.489
1140.6	321.951
1185.79	326.662
1230.75	331.232
1275.64	335.793
1320.43	340.391
1365.05	344.896
1409.64	349.381
1454.18	353.874
1498.5	358.44
1542.79	362.964
1586.91	367.378
1631.02	371.842
491.634	305.561
538.283	310.291
584.845	315.006
631.261	319.699
677.63	324.418
723.914	329.174
769.967	333.815
815.889	338.485
861.763	343.231
907.563	347.744
953.159	352.372
998.673	356.976
1044.12	361.57
1089.37	366.101
1134.56	370.657
1179.65	375.228
1224.62	379.747
1269.47	384.302
1314.29	388.8
1358.93	393.287
1403.49	397.725
1447.94	402.198
1492.34	406.684
1536.62	411.078
1580.75	415.49
1624.79	419.979
485.649	354.971
532.248	359.731
578.845	364.428
625.307	369.137
671.614	373.685
717.791	378.343
763.898	382.976
809.877	387.61
855.72	392.153
901.493	396.694
947.085	401.245
992.63	405.853
1038.02	410.279
1083.27	414.884
1128.45	419.38
1173.54	423.825
1218.52	428.307
1263.36	432.762
1308.09	437.255
1352.78	441.648
1397.38	446.033
1441.76	450.482
1486.13	454.883
1530.35	459.218
1574.53	463.603
1618.61	467.985
479.648	404.53
526.346	409.139
572.864	413.81
619.31	418.356
665.634	423.027
711.699	427.533
757.865	432.069
803.815	436.676
849.632	441.155
895.437	445.609
940.974	450.141
